track_id,start_frame,end_frame,frames_seen,mean_net_intensity,max_net_intensity,dominant_class
110,3.0,4.0,2,39.900000000000006,43.80000000000001,low
111,3.0,3.0,1,40.80000000000001,40.80000000000001,low
112,3.0,3.0,1,43.0,43.0,medium
113,4.0,8.0,3,40.76666666666669,48.60000000000002,low
114,4.0,13.0,7,37.90000000000001,42.60000000000002,low
115,4.0,7.0,4,39.87500000000001,45.400000000000006,low
116,4.0,88.0,77,42.72207792207793,56.30000000000004,low
117,4.0,35.0,20,41.64,53.80000000000001,low
118,4.0,5.0,2,34.70000000000002,39.60000000000002,low
119,4.0,4.0,1,35.19999999999999,35.19999999999999,low
120,5.0,5.0,1,44.900000000000006,44.900000000000006,medium
121,5.0,5.0,1,36.60000000000002,36.60000000000002,low
122,5.0,74.0,59,78.90338983050847,108.19999999999999,high
123,5.0,8.0,4,46.375,60.0,medium
124,6.0,13.0,7,38.9,42.0,low
125,6.0,6.0,1,31.0,31.0,low
126,6.0,18.0,10,40.660000000000004,49.5,low
127,7.0,7.0,1,40.400000000000006,40.400000000000006,low
128,7.0,9.0,3,35.53333333333335,38.00000000000003,low
129,7.0,8.0,2,43.400000000000006,47.0,low
130,7.0,7.0,1,42.80000000000001,42.80000000000001,low
131,7.0,7.0,1,40.599999999999994,40.599999999999994,low
132,8.0,14.0,4,44.50000000000001,50.400000000000034,low
133,8.0,8.0,1,119.40000000000003,119.40000000000003,high
134,8.0,29.0,16,45.00625,72.4,low
135,8.0,88.0,76,75.38026315789475,100.19999999999999,high
136,8.0,8.0,1,31.69999999999999,31.69999999999999,low
137,9.0,9.0,1,32.69999999999999,32.69999999999999,low
138,9.0,12.0,4,46.35,54.0,medium
139,10.0,13.0,3,38.46666666666667,40.400000000000006,low
140,10.0,24.0,13,45.33846153846154,57.19999999999999,medium
141,10.0,10.0,1,42.19999999999999,42.19999999999999,low
142,10.0,12.0,3,50.96666666666667,58.0,medium
143,10.0,72.0,59,47.52881355932204,67.19999999999999,medium
144,11.0,13.0,3,37.33333333333334,45.69999999999999,low
145,11.0,13.0,2,36.599999999999994,41.19999999999999,low
146,11.0,11.0,1,43.80000000000001,43.80000000000001,medium
147,11.0,81.0,68,47.68823529411765,64.0,medium
148,11.0,11.0,1,27.80000000000001,27.80000000000001,low
149,12.0,28.0,12,40.95833333333335,47.30000000000001,low
150,12.0,56.0,42,86.81666666666668,111.19999999999999,high
151,12.0,12.0,1,35.400000000000006,35.400000000000006,low
152,12.0,18.0,4,40.575,43.0,low
153,12.0,13.0,2,38.349999999999994,38.5,low
154,12.0,40.0,20,37.980000000000004,46.80000000000001,low
155,12.0,12.0,1,70.40000000000003,70.40000000000003,high
156,12.0,25.0,14,40.00714285714287,50.400000000000006,low
157,13.0,13.0,1,41.0,41.0,low
158,13.0,13.0,1,61.400000000000006,61.400000000000006,high
159,13.0,13.0,1,40.0,40.0,low
160,13.0,13.0,1,36.0,36.0,low
161,14.0,15.0,2,39.60000000000001,39.80000000000001,low
162,14.0,14.0,1,41.80000000000001,41.80000000000001,low
163,14.0,20.0,5,39.140000000000015,44.400000000000006,low
164,15.0,18.0,2,41.400000000000006,43.19999999999999,low
165,15.0,34.0,9,36.28888888888889,44.19999999999999,low
166,15.0,27.0,7,39.51428571428572,42.0,low
167,16.0,16.0,1,34.19999999999999,34.19999999999999,low
168,17.0,17.0,1,36.19999999999999,36.19999999999999,low
169,17.0,17.0,1,34.19999999999999,34.19999999999999,low
170,18.0,34.0,10,39.36000000000001,50.900000000000006,low
171,18.0,27.0,9,39.38888888888889,48.0,low
172,18.0,25.0,5,37.24000000000001,44.400000000000006,low
173,18.0,23.0,6,38.95000000000001,45.19999999999999,low
174,18.0,18.0,1,49.0,49.0,medium
175,18.0,25.0,8,45.50000000000001,56.0,medium
176,18.0,20.0,3,44.06666666666667,46.60000000000002,medium
177,18.0,44.0,26,73.56538461538463,103.0,high
178,18.0,30.0,9,37.300000000000004,44.19999999999999,low
179,18.0,18.0,1,35.19999999999999,35.19999999999999,low
180,18.0,52.0,29,41.9448275862069,51.0,low
181,18.0,22.0,3,41.13333333333335,43.0,low
182,18.0,21.0,3,45.40000000000001,48.60000000000002,medium
183,18.0,18.0,1,48.19999999999999,48.19999999999999,medium
184,19.0,19.0,1,37.400000000000006,37.400000000000006,low
185,19.0,24.0,4,41.675000000000004,45.19999999999999,low
186,19.0,74.0,45,44.286666666666676,67.19999999999999,low
187,19.0,20.0,2,36.599999999999994,40.19999999999999,low
188,19.0,24.0,5,50.580000000000005,66.5,medium
189,19.0,22.0,3,94.16666666666667,102.00000000000003,high
190,19.0,28.0,7,37.128571428571426,48.19999999999999,low
191,19.0,19.0,1,30.400000000000006,30.400000000000006,low
192,19.0,19.0,1,40.00000000000003,40.00000000000003,low
193,20.0,21.0,2,33.599999999999994,34.19999999999999,low
194,20.0,23.0,3,40.46666666666667,45.19999999999999,low
195,20.0,20.0,1,40.19999999999999,40.19999999999999,low
196,20.0,24.0,2,37.849999999999994,41.5,low
197,20.0,26.0,7,50.44285714285716,57.400000000000006,high
198,21.0,21.0,1,40.400000000000006,40.400000000000006,low
199,21.0,21.0,1,35.0,35.0,low
200,21.0,21.0,1,48.0,48.0,medium
201,21.0,23.0,3,38.23333333333335,45.60000000000002,low
202,21.0,60.0,28,40.425000000000004,57.60000000000002,low
203,21.0,21.0,1,42.69999999999999,42.69999999999999,low
204,21.0,21.0,1,39.60000000000002,39.60000000000002,low
205,22.0,46.0,25,78.06,113.0,high
206,22.0,22.0,1,44.19999999999999,44.19999999999999,medium
207,23.0,27.0,5,41.44,48.19999999999999,low
208,23.0,23.0,1,39.19999999999999,39.19999999999999,low
209,23.0,24.0,2,39.70000000000003,41.60000000000002,low
210,23.0,23.0,1,45.19999999999999,45.19999999999999,medium
211,23.0,23.0,1,41.0,41.0,low
212,24.0,27.0,2,38.70000000000002,41.20000000000002,low
213,24.0,24.0,1,43.60000000000002,43.60000000000002,medium
214,24.0,34.0,6,37.73333333333333,51.19999999999999,low
215,24.0,24.0,1,45.60000000000002,45.60000000000002,medium
216,24.0,73.0,40,42.8175,55.0,low
217,24.0,25.0,2,42.0,43.19999999999999,low
218,24.0,24.0,1,29.0,29.0,low
219,24.0,31.0,4,47.125,60.19999999999999,low
220,24.0,24.0,1,56.60000000000002,56.60000000000002,high
221,24.0,25.0,2,36.70000000000002,37.0,low
222,24.0,27.0,4,36.800000000000004,41.60000000000002,low
223,25.0,25.0,1,39.30000000000001,39.30000000000001,low
224,25.0,26.0,2,39.80000000000001,42.60000000000002,low
225,26.0,27.0,2,39.300000000000026,44.400000000000006,low
226,26.0,29.0,2,64.45,67.19999999999999,high
227,26.0,27.0,2,34.80000000000001,36.0,low
228,26.0,26.0,1,36.80000000000001,36.80000000000001,low
229,27.0,27.0,1,32.19999999999999,32.19999999999999,low
230,27.0,28.0,2,41.19999999999999,42.19999999999999,low
231,27.0,27.0,1,36.80000000000001,36.80000000000001,low
232,28.0,28.0,1,28.700000000000017,28.700000000000017,low
233,28.0,28.0,1,37.19999999999999,37.19999999999999,low
234,30.0,33.0,3,36.6,39.19999999999999,low
235,30.0,87.0,40,41.8425,53.19999999999999,low
236,30.0,34.0,2,43.400000000000006,44.60000000000002,low
237,31.0,31.0,1,41.60000000000002,41.60000000000002,low
238,31.0,31.0,1,41.400000000000006,41.400000000000006,low
239,31.0,40.0,8,49.21250000000001,60.0,medium
240,31.0,69.0,39,42.2923076923077,53.400000000000006,low
241,31.0,31.0,1,39.0,39.0,low
242,33.0,34.0,2,38.000000000000014,43.60000000000002,low
243,33.0,34.0,2,39.7,44.0,low
244,33.0,35.0,2,40.099999999999994,46.0,low
245,33.0,35.0,3,41.06666666666669,44.20000000000002,low
246,33.0,39.0,7,40.44285714285714,50.0,low
247,33.0,33.0,1,37.400000000000006,37.400000000000006,low
248,34.0,34.0,1,32.69999999999999,32.69999999999999,low
249,34.0,34.0,1,36.0,36.0,low
250,34.0,41.0,5,38.22,46.69999999999999,low
251,34.0,34.0,1,32.400000000000006,32.400000000000006,low
252,34.0,79.0,41,45.41707317073172,59.10000000000002,medium
253,34.0,41.0,4,41.275,45.69999999999999,low
254,34.0,56.0,15,40.02,51.0,low
255,36.0,41.0,6,38.83333333333334,45.400000000000006,low
256,36.0,46.0,10,64.01000000000002,90.20000000000002,high
257,36.0,36.0,1,41.10000000000002,41.10000000000002,low
258,36.0,36.0,1,69.19999999999999,69.19999999999999,high
259,36.0,36.0,1,34.69999999999999,34.69999999999999,low
260,36.0,57.0,20,50.81500000000001,64.0,high
261,36.0,53.0,16,42.66875000000001,51.0,low
262,36.0,45.0,9,42.53333333333334,50.900000000000006,medium
263,37.0,42.0,5,38.50000000000001,44.0,low
264,37.0,40.0,3,37.63333333333335,39.10000000000002,low
265,37.0,37.0,1,39.19999999999999,39.19999999999999,low
266,37.0,37.0,1,35.0,35.0,low
267,37.0,41.0,2,39.5,44.80000000000001,low
268,38.0,39.0,2,40.099999999999994,43.19999999999999,low
269,38.0,42.0,3,35.76666666666667,38.0,low
270,38.0,40.0,2,36.2,37.19999999999999,low
271,38.0,43.0,4,39.675,47.0,low
272,38.0,38.0,1,40.0,40.0,low
273,39.0,39.0,1,41.19999999999999,41.19999999999999,low
274,40.0,88.0,34,48.076470588235296,58.0,medium
275,40.0,88.0,39,45.841025641025645,66.19999999999999,low
276,40.0,42.0,3,41.0,42.19999999999999,low
277,40.0,46.0,4,51.55,57.0,medium
278,40.0,42.0,3,41.56666666666667,43.80000000000001,low
279,40.0,87.0,46,46.76739130434783,75.0,medium
280,40.0,46.0,5,41.86,49.80000000000001,low
281,41.0,49.0,6,42.11666666666667,48.400000000000006,low
282,41.0,41.0,1,39.0,39.0,low
283,41.0,41.0,1,47.80000000000001,47.80000000000001,medium
284,41.0,41.0,1,37.10000000000002,37.10000000000002,low
285,41.0,82.0,31,45.590322580645164,61.19999999999999,medium
286,41.0,65.0,15,48.733333333333334,95.4,low
287,41.0,86.0,25,59.42400000000001,74.10000000000002,high
288,41.0,41.0,1,48.19999999999999,48.19999999999999,medium
289,41.0,54.0,14,49.93571428571429,59.0,high
290,41.0,54.0,14,53.25714285714287,65.20000000000002,medium
291,41.0,43.0,3,42.23333333333333,43.5,medium
292,41.0,42.0,2,32.10000000000001,34.20000000000002,low
293,41.0,41.0,1,30.19999999999999,30.19999999999999,low
294,42.0,46.0,3,40.20000000000001,46.60000000000002,low
295,42.0,42.0,1,51.0,51.0,medium
296,42.0,73.0,18,42.53888888888889,52.0,low
297,42.0,47.0,3,37.333333333333336,42.60000000000002,low
298,43.0,51.0,8,40.3625,49.400000000000006,low
299,43.0,53.0,7,39.57142857142857,47.20000000000002,low
300,44.0,44.0,1,37.400000000000006,37.400000000000006,low
301,44.0,44.0,1,37.0,37.0,low
302,44.0,56.0,6,41.300000000000004,58.400000000000034,low
303,44.0,65.0,21,43.44761904761905,58.0,low
304,45.0,58.0,12,65.75833333333334,83.0,high
305,45.0,46.0,2,39.19999999999999,43.19999999999999,low
306,45.0,45.0,1,41.19999999999999,41.19999999999999,low
307,46.0,51.0,3,41.966666666666676,46.60000000000002,medium
308,46.0,73.0,26,48.53846153846154,65.19999999999999,medium
309,46.0,52.0,6,40.400000000000006,45.400000000000006,low
310,46.0,52.0,4,105.8,113.60000000000002,high
311,46.0,51.0,3,38.46666666666667,43.0,low
312,46.0,52.0,6,38.933333333333344,43.69999999999999,low
313,46.0,52.0,7,39.214285714285715,44.19999999999999,low
314,47.0,47.0,1,33.19999999999999,33.19999999999999,low
315,47.0,88.0,42,57.083333333333336,95.0,high
316,47.0,87.0,34,45.51470588235294,59.0,medium
317,47.0,86.0,26,42.080769230769235,58.19999999999999,low
318,47.0,71.0,24,61.275000000000006,83.20000000000002,high
319,47.0,51.0,3,33.06666666666666,37.19999999999999,low
320,48.0,48.0,1,36.0,36.0,low
321,48.0,52.0,4,39.2,43.0,low
322,48.0,50.0,3,38.23333333333334,39.30000000000001,low
323,49.0,50.0,2,43.80000000000001,46.20000000000002,low
324,49.0,50.0,2,38.500000000000014,39.400000000000006,low
325,49.0,51.0,3,39.566666666666684,46.30000000000001,low
326,49.0,54.0,4,37.65,40.80000000000001,low
327,49.0,49.0,1,41.60000000000002,41.60000000000002,low
328,50.0,50.0,1,46.0,46.0,medium
329,50.0,50.0,1,37.0,37.0,low
330,50.0,50.0,1,33.80000000000001,33.80000000000001,low
331,50.0,87.0,27,58.414814814814825,75.40000000000003,high
332,52.0,53.0,2,43.250000000000014,46.60000000000002,low
333,52.0,52.0,1,36.400000000000034,36.400000000000034,low
334,52.0,52.0,1,43.19999999999999,43.19999999999999,medium
335,53.0,53.0,1,39.60000000000002,39.60000000000002,low
336,53.0,61.0,5,39.519999999999996,41.80000000000001,low
337,53.0,57.0,3,59.20000000000001,75.0,high
338,53.0,86.0,34,69.80882352941178,86.80000000000001,high
339,54.0,54.0,1,27.400000000000006,27.400000000000006,low
340,54.0,73.0,11,76.30909090909091,86.80000000000001,high
341,54.0,54.0,1,77.5,77.5,high
342,54.0,81.0,23,64.15652173913044,96.19999999999999,high
343,54.0,86.0,22,44.077272727272735,53.80000000000001,medium
344,54.0,57.0,3,48.00000000000001,50.0,medium
345,54.0,86.0,33,61.75757575757577,79.0,high
346,54.0,54.0,1,39.80000000000001,39.80000000000001,low
347,54.0,54.0,1,46.0,46.0,medium
348,55.0,55.0,1,40.0,40.0,low
349,55.0,88.0,31,44.49032258064516,53.400000000000034,medium
350,55.0,87.0,30,48.39333333333333,66.19999999999999,medium
351,55.0,73.0,19,51.92105263157895,62.400000000000006,high
352,56.0,65.0,6,39.333333333333336,41.5,low
353,56.0,56.0,1,37.0,37.0,low
354,56.0,88.0,26,39.32307692307693,48.0,low
355,56.0,60.0,3,40.6,48.80000000000001,low
356,56.0,56.0,1,35.0,35.0,low
357,56.0,88.0,23,67.19565217391305,82.60000000000002,high
358,56.0,71.0,13,40.66153846153847,57.5,low
359,56.0,56.0,1,36.900000000000006,36.900000000000006,low
360,57.0,63.0,5,42.98,52.0,medium
361,57.0,58.0,2,43.900000000000006,47.0,low
362,57.0,57.0,1,34.0,34.0,low
363,57.0,82.0,22,42.58181818181818,56.60000000000002,low
364,57.0,87.0,25,40.856,50.0,low
365,57.0,88.0,17,41.09411764705882,51.0,low
366,57.0,87.0,24,40.229166666666664,51.0,low
367,57.0,88.0,30,40.23666666666667,50.80000000000001,low
368,57.0,70.0,12,41.89166666666667,53.69999999999999,low
369,57.0,57.0,1,34.10000000000002,34.10000000000002,low
370,57.0,60.0,2,44.10000000000001,49.00000000000003,low
371,57.0,57.0,1,46.0,46.0,medium
372,58.0,62.0,5,35.36000000000001,40.0,low
373,58.0,58.0,1,31.900000000000006,31.900000000000006,low
374,58.0,88.0,18,50.2388888888889,65.20000000000005,medium
375,58.0,70.0,8,39.95,47.0,low
376,58.0,65.0,4,38.85,44.80000000000001,low
377,58.0,63.0,3,43.866666666666674,46.80000000000001,low
378,59.0,65.0,4,44.025,53.69999999999999,low
379,59.0,66.0,7,37.800000000000004,41.69999999999999,low
380,60.0,60.0,1,31.600000000000023,31.600000000000023,low
381,60.0,68.0,6,42.333333333333336,49.20000000000002,medium
382,60.0,62.0,3,38.00000000000001,49.80000000000001,low
383,60.0,60.0,1,34.400000000000006,34.400000000000006,low
384,61.0,70.0,5,54.8,69.20000000000002,high
385,61.0,65.0,4,35.40000000000002,38.80000000000001,low
386,61.0,61.0,1,42.0,42.0,low
387,61.0,66.0,6,45.56666666666666,62.19999999999999,medium
388,61.0,70.0,9,40.15555555555555,50.5,low
389,61.0,65.0,2,37.45,41.900000000000006,low
390,62.0,62.0,1,43.60000000000002,43.60000000000002,medium
391,62.0,72.0,7,41.59999999999999,51.19999999999999,low
392,62.0,66.0,2,48.3,50.19999999999999,medium
393,62.0,72.0,6,38.116666666666674,44.400000000000006,low
394,62.0,62.0,1,47.80000000000001,47.80000000000001,medium
395,62.0,62.0,1,37.69999999999999,37.69999999999999,low
396,62.0,74.0,11,39.88181818181818,48.400000000000006,low
397,62.0,62.0,1,36.900000000000034,36.900000000000034,low
398,62.0,62.0,1,38.400000000000006,38.400000000000006,low
399,62.0,88.0,17,47.8235294117647,61.19999999999999,low
400,62.0,77.0,8,39.625000000000014,48.60000000000002,low
401,62.0,74.0,8,46.1875,62.400000000000006,medium
402,62.0,86.0,21,43.68571428571429,54.30000000000001,medium
403,62.0,69.0,6,39.15000000000001,41.900000000000006,low
404,62.0,73.0,8,47.675000000000004,55.60000000000002,medium
405,62.0,75.0,8,40.025000000000006,45.400000000000006,low
406,63.0,63.0,1,43.400000000000006,43.400000000000006,medium
407,63.0,72.0,7,39.12857142857143,46.900000000000006,low
408,63.0,63.0,1,43.400000000000006,43.400000000000006,medium
409,63.0,63.0,1,37.80000000000001,37.80000000000001,low
410,63.0,64.0,2,40.44999999999999,45.69999999999999,low
411,63.0,63.0,1,43.60000000000002,43.60000000000002,medium
412,64.0,67.0,4,45.75,55.0,low
413,64.0,88.0,21,55.02857142857143,67.19999999999999,high
414,64.0,65.0,2,40.75,41.80000000000001,low
415,64.0,73.0,6,42.43333333333334,59.400000000000006,low
416,65.0,74.0,7,38.25714285714287,41.80000000000001,low
417,65.0,86.0,17,41.30000000000001,50.60000000000002,low
418,65.0,88.0,13,39.015384615384626,45.400000000000006,low
419,65.0,69.0,2,43.150000000000006,50.10000000000002,low
420,65.0,65.0,1,38.19999999999999,38.19999999999999,low
421,67.0,67.0,1,42.19999999999999,42.19999999999999,low
422,67.0,88.0,16,41.368750000000006,48.200000000000045,low
423,68.0,68.0,1,42.19999999999999,42.19999999999999,low
424,68.0,81.0,9,40.400000000000006,44.80000000000001,low
425,69.0,87.0,10,43.36000000000001,58.400000000000006,low
426,69.0,81.0,11,42.41818181818182,51.19999999999999,low
427,69.0,69.0,1,46.0,46.0,medium
428,69.0,69.0,1,33.0,33.0,low
429,69.0,87.0,16,37.96250000000001,49.400000000000006,low
430,69.0,83.0,12,40.65,48.10000000000002,low
431,70.0,88.0,9,43.05555555555557,51.400000000000006,medium
432,70.0,88.0,14,44.978571428571435,68.0,low
433,70.0,78.0,6,38.96666666666667,42.400000000000006,low
434,70.0,88.0,17,46.65882352941178,60.400000000000006,medium
435,70.0,74.0,5,47.52000000000002,52.0,medium
436,70.0,73.0,2,85.70000000000005,94.20000000000005,high
437,70.0,74.0,3,41.400000000000006,45.0,medium
438,70.0,74.0,3,37.86666666666665,40.19999999999999,low
439,70.0,88.0,11,44.018181818181816,57.19999999999999,low
440,70.0,70.0,1,37.400000000000006,37.400000000000006,low
441,70.0,88.0,16,38.43125000000001,47.10000000000005,low
442,70.0,86.0,11,62.93636363636365,79.0,high
443,70.0,79.0,5,37.94000000000001,45.0,low
444,70.0,74.0,3,76.93333333333335,92.80000000000001,high
445,70.0,88.0,16,45.93750000000001,60.400000000000006,medium
446,71.0,74.0,2,39.25,40.30000000000001,low
447,71.0,71.0,1,37.10000000000002,37.10000000000002,low
448,71.0,73.0,3,35.0,38.19999999999999,low
449,72.0,73.0,2,37.70000000000002,40.80000000000001,low
450,72.0,72.0,1,35.10000000000002,35.10000000000002,low
451,72.0,82.0,8,41.5375,50.19999999999999,low
452,72.0,78.0,3,44.19999999999999,49.69999999999999,medium
453,72.0,82.0,6,35.949999999999996,43.0,low
454,72.0,84.0,11,43.618181818181824,52.80000000000001,low
455,73.0,78.0,3,39.46666666666666,43.19999999999999,low
456,73.0,83.0,8,39.4125,47.80000000000001,low
457,73.0,88.0,13,41.2,49.400000000000006,low
458,73.0,88.0,10,41.870000000000005,64.30000000000001,low
459,73.0,88.0,12,45.07500000000002,54.60000000000002,medium
460,73.0,75.0,2,76.15000000000002,89.9,high
461,73.0,73.0,1,55.5,55.5,high
462,74.0,88.0,9,40.50000000000001,49.69999999999999,low
463,74.0,81.0,5,43.06000000000002,50.30000000000001,low
464,74.0,77.0,3,37.333333333333336,42.0,low
465,74.0,76.0,3,40.63333333333335,44.400000000000034,low
466,74.0,75.0,2,43.349999999999994,45.69999999999999,low
467,74.0,86.0,8,58.47500000000001,81.0,high
468,74.0,74.0,1,39.400000000000034,39.400000000000034,low
469,74.0,86.0,9,59.888888888888886,86.80000000000001,high
470,74.0,88.0,12,46.26666666666667,57.400000000000006,medium
471,74.0,74.0,1,40.400000000000034,40.400000000000034,low
472,74.0,82.0,7,52.02857142857143,69.60000000000002,high
473,75.0,75.0,1,38.400000000000006,38.400000000000006,low
474,76.0,78.0,2,36.5,39.0,low
475,76.0,79.0,4,40.55,43.0,low
476,76.0,76.0,1,37.10000000000002,37.10000000000002,low
477,76.0,83.0,7,67.77142857142857,102.40000000000003,high
478,76.0,76.0,1,32.599999999999994,32.599999999999994,low
479,77.0,86.0,8,42.650000000000006,55.0,low
480,77.0,82.0,4,39.25000000000001,41.30000000000001,low
481,78.0,78.0,1,44.60000000000002,44.60000000000002,medium
482,78.0,78.0,1,40.900000000000006,40.900000000000006,low
483,78.0,78.0,1,38.80000000000001,38.80000000000001,low
484,78.0,81.0,2,46.2,47.0,medium
485,78.0,78.0,1,55.19999999999999,55.19999999999999,high
486,78.0,78.0,1,36.19999999999999,36.19999999999999,low
487,78.0,78.0,1,40.400000000000006,40.400000000000006,low
488,78.0,78.0,1,44.19999999999999,44.19999999999999,medium
