y,x,raw_signal_mean,raw_signal_peak,raw_signal_p90,raw_background_median,net_intensity_mean,net_intensity_peak,net_intensity_p90,filtered_peak,frame,source_baseline,source_bgsub,branch_agreement,bgsub_filtered_peak,bgsub_net_intensity_p90,bgsub_net_intensity_mean,base_filtered_peak,base_net_intensity_p90,base_net_intensity_mean,candidate_id,base_prev_support,base_next_support,bg_prev_support,bg_next_support,temporal_support_sum,temporal_support_any,min_truth_distance,label,rescoring_score
256.0,196.0,132.40816326530611,184.0,161.0,112.0,20.408163265306115,72.0,49.0,27.354522705078125,2.0,1.0,1.0,1.0,27.323246002197266,49.0,20.408163265306115,27.354522705078125,49.0,20.408163265306115,57.0,0.0,1.0,1.0,1.0,3.0,1.0,0.3264965543462857,1.0,0.9774867783649953
258.0,225.0,134.12244897959184,185.0,164.0,112.5,21.622448979591837,72.5,51.5,31.90032386779785,2.0,1.0,1.0,1.0,31.90032386779785,51.5,21.622448979591837,31.0792236328125,51.5,21.622448979591837,58.0,1.0,1.0,1.0,1.0,4.0,1.0,0.6500000000000017,1.0,0.9859782391172836
259.0,351.0,121.53061224489795,173.0,147.2,112.0,9.530612244897952,61.0,35.19999999999999,20.15234375,2.0,0.0,1.0,0.0,20.15234375,35.19999999999999,9.530612244897952,0.0,0.0,0.0,106.0,1.0,0.0,1.0,1.0,3.0,1.0,21.14078995685828,0.0,0.47766530208275343
260.0,306.0,151.20408163265307,225.0,177.0,113.0,38.20408163265307,112.0,64.0,54.48712921142578,2.0,1.0,1.0,1.0,53.67681884765625,64.0,38.20408163265307,54.48712921142578,64.0,38.20408163265307,59.0,1.0,1.0,1.0,1.0,4.0,1.0,0.27202941017474563,1.0,0.9998333778640411
263.0,241.0,138.3469387755102,193.0,167.0,110.0,28.34693877551021,83.0,57.0,33.844993591308594,2.0,1.0,1.0,1.0,33.844993591308594,57.0,28.34693877551021,33.68372344970703,57.0,28.34693877551021,60.0,1.0,1.0,1.0,1.0,4.0,1.0,0.47010637094173163,1.0,0.9953958276517592
265.0,142.0,127.6734693877551,204.0,156.4,109.0,18.673469387755105,95.0,47.400000000000006,38.74931716918945,2.0,1.0,1.0,1.0,38.74931716918945,47.400000000000006,18.673469387755105,37.44495391845703,47.400000000000006,18.673469387755105,61.0,1.0,1.0,1.0,1.0,4.0,1.0,0.9502105029939302,1.0,0.9807224639464734
265.0,285.0,134.9591836734694,187.0,162.00000000000003,113.0,21.959183673469397,74.0,49.00000000000003,38.412017822265625,2.0,1.0,1.0,1.0,38.412017822265625,49.00000000000003,21.959183673469397,37.732391357421875,49.00000000000003,21.959183673469397,62.0,1.0,1.0,1.0,1.0,4.0,1.0,1.9285486771144744,1.0,0.9904240986428252
266.0,265.0,147.30612244897958,212.0,181.0,114.0,33.30612244897958,98.0,67.0,48.81847381591797,2.0,1.0,1.0,1.0,48.81847381591797,67.0,33.30612244897958,48.781036376953125,67.0,33.30612244897958,63.0,1.0,1.0,1.0,1.0,4.0,1.0,0.8156592425761978,1.0,0.9995878219636151
267.0,127.0,152.9387755102041,255.0,213.40000000000003,109.0,43.938775510204096,146.0,104.40000000000003,86.2033920288086,2.0,1.0,1.0,1.0,85.06998443603516,104.40000000000003,43.938775510204096,86.2033920288086,104.40000000000003,43.938775510204096,64.0,1.0,1.0,1.0,1.0,4.0,1.0,0.8393449827097073,1.0,0.9999969647373728
269.0,182.0,141.89795918367346,210.0,175.0,110.0,31.897959183673464,100.0,65.0,51.27094650268555,2.0,1.0,1.0,1.0,51.27094650268555,65.0,31.897959183673464,51.21668243408203,65.0,31.897959183673464,65.0,1.0,1.0,1.0,1.0,4.0,1.0,1.2180722474467378,1.0,0.9993276517958197
273.0,236.0,130.3265306122449,203.0,160.8,115.0,15.326530612244909,88.0,45.80000000000001,27.027240753173828,2.0,1.0,1.0,1.0,27.027240753173828,45.80000000000001,15.326530612244909,25.039596557617188,46.80000000000001,17.938775510204096,68.0,1.0,1.0,1.0,1.0,4.0,1.0,0.39999999999997726,1.0,0.9643891905945795
274.0,155.0,139.44897959183675,196.0,167.20000000000005,117.0,22.448979591836746,79.0,50.200000000000045,41.60108184814453,2.0,1.0,1.0,1.0,41.257625579833984,50.200000000000045,22.448979591836746,41.60108184814453,50.200000000000045,22.448979591836746,66.0,1.0,1.0,1.0,1.0,4.0,1.0,0.8052328855678942,1.0,0.9952832021601288
274.0,222.0,151.59183673469389,238.0,203.2,115.0,36.591836734693885,123.0,88.19999999999999,67.16940307617188,2.0,1.0,1.0,1.0,66.2292709350586,88.19999999999999,36.591836734693885,67.16940307617188,88.19999999999999,36.591836734693885,67.0,1.0,1.0,1.0,1.0,4.0,1.0,0.41182520563948644,1.0,0.9999684855481508
278.0,343.0,126.0,195.0,157.0,113.0,13.0,82.0,44.0,31.799610137939453,2.0,1.0,1.0,1.0,31.799610137939453,44.0,13.0,30.359329223632812,44.0,13.0,69.0,1.0,1.0,1.0,1.0,4.0,1.0,0.8905054744357314,1.0,0.9465874808925038
281.0,271.0,124.65306122448979,175.0,151.60000000000002,115.0,9.65306122448979,60.0,36.60000000000002,22.424257278442383,2.0,0.0,1.0,0.0,22.424257278442383,36.60000000000002,9.65306122448979,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,14.667037874090296,0.0,0.5124235880313094
282.0,171.0,122.48979591836735,181.0,147.4,114.0,8.48979591836735,67.0,33.400000000000006,22.56315803527832,2.0,1.0,1.0,1.0,22.56315803527832,33.400000000000006,8.48979591836735,21.198692321777344,33.400000000000006,8.48979591836735,70.0,1.0,0.0,1.0,0.0,2.0,1.0,0.9992497185388932,1.0,0.7313303818841698
283.0,187.0,126.24489795918367,188.0,149.0,112.0,14.244897959183675,76.0,37.0,23.388811111450195,2.0,1.0,1.0,1.0,23.388811111450195,37.0,14.244897959183675,22.221633911132812,37.0,14.244897959183675,71.0,0.0,1.0,1.0,1.0,3.0,1.0,0.690651865993267,1.0,0.9047764569696117
284.0,111.0,119.9795918367347,163.0,145.4,108.0,11.979591836734699,55.0,37.400000000000006,26.10268783569336,2.0,1.0,1.0,1.0,26.10268783569336,37.400000000000006,11.979591836734699,24.60295867919922,37.400000000000006,11.979591836734699,72.0,1.0,1.0,1.0,1.0,4.0,1.0,2.3138928237928442,1.0,0.8131491789340424
285.0,212.0,140.9591836734694,209.0,179.60000000000002,112.0,28.959183673469397,97.0,67.60000000000002,49.61936950683594,2.0,1.0,1.0,1.0,49.53445816040039,67.60000000000002,28.959183673469397,49.61936950683594,67.60000000000002,28.959183673469397,73.0,1.0,1.0,1.0,1.0,4.0,1.0,0.8605230967266491,1.0,0.9991372853540409
286.0,228.0,166.71428571428572,243.0,220.2,116.0,50.71428571428572,127.0,104.19999999999999,82.9356918334961,2.0,1.0,1.0,1.0,81.8741226196289,104.19999999999999,50.71428571428572,82.9356918334961,104.19999999999999,50.71428571428572,74.0,1.0,1.0,1.0,1.0,4.0,1.0,0.6795586803212771,1.0,0.99999913478784
290.0,256.0,135.3469387755102,187.0,158.2,114.0,21.34693877551021,73.0,44.19999999999999,31.551225662231445,2.0,1.0,1.0,1.0,31.551225662231445,44.19999999999999,21.34693877551021,31.51390838623047,44.19999999999999,21.34693877551021,75.0,1.0,1.0,1.0,1.0,4.0,1.0,0.787464284904404,1.0,0.9833863688665553
290.0,291.0,121.93877551020408,163.0,149.4,112.0,9.938775510204081,51.0,37.400000000000006,23.88888931274414,2.0,1.0,1.0,1.0,23.88888931274414,37.400000000000006,9.938775510204081,21.079933166503906,37.400000000000006,9.938775510204081,76.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0225947388873022,1.0,0.7986212922861529
292.0,318.0,134.14285714285714,188.0,156.8,113.0,21.14285714285714,75.0,43.80000000000001,34.59331512451172,2.0,1.0,1.0,1.0,34.287296295166016,43.80000000000001,21.14285714285714,34.59331512451172,43.80000000000001,21.14285714285714,77.0,1.0,1.0,1.0,1.0,4.0,1.0,0.8704596486913986,1.0,0.9841341921642598
295.0,268.0,159.6734693877551,227.0,212.2,117.0,42.67346938775509,110.0,95.19999999999999,69.26832580566406,2.0,1.0,1.0,1.0,68.01815795898438,95.19999999999999,42.67346938775509,69.26832580566406,95.19999999999999,42.67346938775509,78.0,1.0,1.0,1.0,1.0,4.0,1.0,0.3492849839314316,1.0,0.9999914477143806
298.0,184.0,138.69387755102042,220.0,184.2,113.5,25.19387755102042,106.5,70.69999999999999,51.827354431152344,2.0,1.0,1.0,1.0,51.62754440307617,70.69999999999999,25.19387755102042,51.827354431152344,70.69999999999999,25.19387755102042,79.0,1.0,1.0,1.0,1.0,4.0,1.0,0.852760224213124,1.0,0.9990731616612102
304.0,256.0,123.6734693877551,173.0,149.4,114.0,9.673469387755105,59.0,35.400000000000006,21.707300186157227,2.0,0.0,1.0,0.0,21.707300186157227,35.400000000000006,9.673469387755105,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5385164807134462,1.0,0.4712888868867388
305.0,237.0,131.46938775510205,203.0,163.0,112.0,19.469387755102048,91.0,51.0,37.20582962036133,2.0,1.0,1.0,1.0,37.20582962036133,51.0,19.469387755102048,36.06397247314453,51.0,19.469387755102048,80.0,1.0,1.0,1.0,1.0,4.0,1.0,1.295530779256103,1.0,0.9870806956920379
309.0,270.0,133.24489795918367,185.0,162.2,110.0,23.244897959183675,75.0,52.19999999999999,28.369300842285156,2.0,1.0,1.0,1.0,28.369300842285156,52.19999999999999,23.244897959183675,27.215744018554688,51.400000000000006,20.897959183673464,81.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0111874208078309,1.0,0.9824216076186689
311.0,173.0,121.0,169.0,152.2,110.0,11.0,59.0,42.19999999999999,25.819732666015625,2.0,1.0,1.0,1.0,25.819732666015625,42.19999999999999,11.0,24.682846069335938,42.19999999999999,12.816326530612244,82.0,1.0,1.0,1.0,1.0,4.0,1.0,1.259245806028355,1.0,0.8540313009238765
311.0,304.0,150.91836734693877,213.0,185.60000000000002,112.0,38.918367346938766,101.0,73.60000000000002,59.75707244873047,2.0,1.0,1.0,1.0,58.84540557861328,73.60000000000002,38.918367346938766,59.75707244873047,73.60000000000002,38.918367346938766,83.0,1.0,1.0,1.0,1.0,4.0,1.0,1.1237882362794418,1.0,0.999905544725478
313.0,128.0,139.12244897959184,195.0,176.60000000000002,108.0,31.122448979591837,87.0,68.60000000000002,50.08259582519531,2.0,1.0,1.0,1.0,49.502662658691406,68.60000000000002,31.122448979591837,50.08259582519531,68.60000000000002,31.122448979591837,84.0,1.0,1.0,1.0,1.0,4.0,1.0,1.8477283350103075,1.0,0.9990466287318137
317.0,231.0,134.0,196.0,163.4,110.0,24.0,86.0,53.400000000000006,33.999481201171875,2.0,1.0,1.0,1.0,33.999481201171875,53.400000000000006,24.0,33.91374206542969,53.400000000000006,24.0,85.0,1.0,1.0,1.0,1.0,4.0,1.0,0.7130918594402823,1.0,0.9906904293559131
321.0,264.0,145.3265306122449,186.0,174.40000000000003,112.0,33.32653061224491,74.0,62.400000000000034,48.21898651123047,2.0,1.0,1.0,1.0,48.016963958740234,62.400000000000034,33.32653061224491,48.21898651123047,62.400000000000034,33.32653061224491,86.0,1.0,1.0,1.0,1.0,4.0,1.0,0.7558438992278755,1.0,0.9992550954449825
329.0,293.0,163.0,252.0,224.60000000000002,112.0,51.0,140.0,112.60000000000002,92.57190704345703,2.0,1.0,1.0,1.0,91.62026977539062,112.60000000000002,51.0,92.57190704345703,112.60000000000002,51.0,87.0,1.0,1.0,1.0,1.0,4.0,1.0,0.6381222453417567,1.0,0.9999995417688471
335.0,232.0,134.40816326530611,215.0,158.8,112.0,22.408163265306115,103.0,46.80000000000001,39.54436492919922,2.0,1.0,1.0,1.0,39.24005126953125,46.80000000000001,22.408163265306115,39.54436492919922,46.80000000000001,22.408163265306115,88.0,1.0,1.0,1.0,1.0,4.0,1.0,0.44944410108488564,1.0,0.9921385000462155
339.0,252.0,130.6530612244898,186.0,159.60000000000002,109.0,21.65306122448979,77.0,50.60000000000002,34.40776062011719,2.0,1.0,1.0,1.0,34.40776062011719,50.60000000000002,21.65306122448979,33.54362487792969,50.10000000000002,18.41836734693878,89.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0068763578513564,1.0,0.9818517655622734
345.0,200.0,135.30612244897958,192.0,169.2,109.0,26.30612244897958,83.0,60.19999999999999,48.32804870605469,2.0,1.0,1.0,1.0,48.1229248046875,60.19999999999999,26.30612244897958,48.32804870605469,60.19999999999999,26.30612244897958,90.0,1.0,1.0,1.0,1.0,4.0,1.0,0.909065454189062,1.0,0.9973623287702055
358.0,221.0,120.28571428571429,162.0,145.0,108.5,11.785714285714292,53.5,36.5,22.230581283569336,2.0,1.0,1.0,1.0,22.230581283569336,36.5,11.785714285714292,21.139617919921875,36.5,11.785714285714292,91.0,0.0,0.0,0.0,0.0,0.0,0.0,25.115771937171267,0.0,0.795135145778328
381.0,334.0,122.83673469387755,180.0,148.60000000000002,110.0,12.836734693877546,70.0,38.60000000000002,32.79743194580078,2.0,1.0,1.0,1.0,32.70220947265625,38.60000000000002,12.836734693877546,32.79743194580078,38.60000000000002,12.836734693877546,92.0,1.0,1.0,1.0,1.0,4.0,1.0,0.46173585522460153,1.0,0.9128604780277364
412.0,254.0,130.40816326530611,181.0,153.60000000000002,108.0,22.408163265306115,73.0,45.60000000000002,33.887542724609375,2.0,1.0,1.0,1.0,33.620941162109375,45.60000000000002,22.408163265306115,33.887542724609375,45.60000000000002,22.408163265306115,93.0,1.0,1.0,1.0,1.0,4.0,1.0,0.7134423592694927,1.0,0.9791479109763837
74.0,271.0,141.0408163265306,198.0,171.20000000000005,117.0,24.040816326530603,81.0,54.200000000000045,40.02857971191406,3.0,1.0,1.0,1.0,39.576881408691406,54.200000000000045,24.040816326530603,40.02857971191406,54.200000000000045,24.040816326530603,0.0,1.0,1.0,1.0,1.0,4.0,1.0,1.2081390648431056,1.0,0.9964904114082713
86.0,317.0,146.77551020408163,223.0,187.0,118.0,28.775510204081627,105.0,69.0,52.71928405761719,3.0,1.0,1.0,1.0,51.90989303588867,69.0,28.775510204081627,52.71928405761719,69.0,28.775510204081627,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.5825612152456987,1.0,0.999617529856487
90.0,194.0,134.44897959183675,181.0,160.00000000000003,114.5,19.948979591836746,66.5,45.50000000000003,28.08135223388672,3.0,1.0,1.0,1.0,28.08135223388672,45.50000000000003,19.948979591836746,27.626815795898438,45.50000000000003,19.948979591836746,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.786574958618553,1.0,0.9763720700736939
101.0,215.0,159.40816326530611,246.0,196.4,115.0,44.408163265306115,131.0,81.4,68.10005950927734,3.0,1.0,1.0,1.0,67.45999908447266,81.4,44.408163265306115,68.10005950927734,81.4,44.408163265306115,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.9726631744928047,1.0,0.9999880757549118
105.0,280.0,128.30612244897958,175.0,151.0,118.0,10.306122448979579,57.0,33.0,22.16259765625,3.0,0.0,1.0,0.0,22.16259765625,33.0,10.306122448979579,0.0,0.0,0.0,89.0,0.0,1.0,1.0,1.0,3.0,1.0,24.151325015410663,0.0,0.5532231051484643
107.0,169.0,129.26530612244898,171.0,158.0,115.0,14.265306122448976,56.0,43.0,29.537813186645508,3.0,1.0,1.0,1.0,29.537813186645508,43.0,14.265306122448976,28.971153259277344,43.0,14.265306122448976,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.4506550244630914,1.0,0.9463701547141922
109.0,304.0,139.0408163265306,193.0,175.8,117.0,22.040816326530603,76.0,58.80000000000001,35.94200134277344,3.0,1.0,1.0,1.0,35.94200134277344,58.80000000000001,22.040816326530603,35.410247802734375,58.80000000000001,22.040816326530603,5.0,1.0,1.0,1.0,1.0,4.0,1.0,0.20518284528682676,1.0,0.9948592309790071
116.0,200.0,135.75510204081633,177.0,165.4,114.0,21.755102040816325,63.0,51.400000000000006,35.745849609375,3.0,1.0,1.0,1.0,35.745849609375,51.400000000000006,21.755102040816325,35.445838928222656,51.400000000000006,21.755102040816325,6.0,1.0,1.0,1.0,1.0,4.0,1.0,0.7915806970865239,1.0,0.9895971527292218
116.0,259.0,152.3265306122449,229.0,194.20000000000005,117.5,34.82653061224491,111.5,76.70000000000005,63.471214294433594,3.0,1.0,1.0,1.0,62.947181701660156,76.70000000000005,34.82653061224491,63.471214294433594,76.70000000000005,34.82653061224491,7.0,1.0,1.0,1.0,1.0,4.0,1.0,1.9865799757372096,1.0,0.9999341046997751
120.0,240.0,137.9591836734694,184.0,164.60000000000002,117.0,20.959183673469397,67.0,47.60000000000002,35.16285705566406,3.0,1.0,1.0,1.0,35.16285705566406,47.60000000000002,20.959183673469397,34.847328186035156,47.60000000000002,20.959183673469397,8.0,1.0,1.0,1.0,1.0,4.0,1.0,0.4500000000000085,1.0,0.9898778083563662
123.0,224.0,161.3469387755102,255.0,207.2,114.5,46.84693877551021,140.5,92.69999999999999,78.55022430419922,3.0,1.0,1.0,1.0,77.82801055908203,92.69999999999999,46.84693877551021,78.55022430419922,92.69999999999999,46.84693877551021,9.0,1.0,1.0,1.0,1.0,4.0,1.0,1.6041508657230372,1.0,0.9999970154296155
127.0,154.0,132.81632653061226,175.0,163.4,117.0,15.816326530612258,58.0,46.400000000000006,31.368738174438477,3.0,1.0,1.0,1.0,31.368738174438477,46.400000000000006,15.816326530612258,31.040679931640625,46.400000000000006,15.816326530612258,10.0,1.0,1.0,1.0,1.0,4.0,1.0,0.678969807870724,1.0,0.9714009757547686
131.0,283.0,141.24489795918367,201.0,175.0,118.0,23.244897959183675,83.0,57.0,45.147544860839844,3.0,1.0,1.0,1.0,44.99361038208008,57.0,23.244897959183675,45.147544860839844,57.0,23.244897959183675,11.0,1.0,1.0,1.0,1.0,4.0,1.0,0.46389654018970805,1.0,0.9976417571806944
141.0,336.0,139.85714285714286,196.0,175.4,120.5,19.35714285714286,75.5,54.900000000000006,40.318946838378906,3.0,1.0,1.0,1.0,40.299705505371094,54.900000000000006,19.35714285714286,40.318946838378906,54.900000000000006,19.35714285714286,12.0,1.0,1.0,1.0,1.0,4.0,1.0,1.105486318323322,1.0,0.995146172040157
145.0,297.0,133.9387755102041,184.0,163.0,124.0,9.938775510204096,60.0,39.0,24.478544235229492,3.0,1.0,1.0,1.0,24.478544235229492,39.0,9.938775510204096,22.844558715820312,39.0,9.326530612244909,13.0,1.0,1.0,1.0,1.0,4.0,1.0,12.692816866243685,0.0,0.9351587549322637
147.0,182.0,129.18367346938774,196.0,159.40000000000003,119.5,9.683673469387742,76.5,39.900000000000034,29.296388626098633,3.0,1.0,1.0,1.0,29.296388626098633,39.900000000000034,9.683673469387742,28.16950225830078,39.900000000000034,9.683673469387742,14.0,1.0,1.0,1.0,1.0,4.0,1.0,1.9361043360314996,1.0,0.9358932310536721
147.0,204.0,139.83673469387756,187.0,173.0,117.0,22.83673469387756,70.0,56.0,40.83927917480469,3.0,1.0,1.0,1.0,40.83927917480469,56.0,22.83673469387756,40.441680908203125,56.0,22.83673469387756,15.0,1.0,1.0,1.0,1.0,4.0,1.0,0.9276313923105463,1.0,0.9959443773278887
153.0,267.0,135.20408163265307,186.0,164.2,118.5,16.70408163265307,67.5,45.69999999999999,34.19059371948242,3.0,1.0,1.0,1.0,34.19059371948242,45.69999999999999,16.70408163265307,33.77104949951172,45.69999999999999,16.70408163265307,16.0,1.0,1.0,1.0,1.0,4.0,1.0,0.7473285756613306,1.0,0.982053307005485
154.0,403.0,130.9795918367347,163.0,156.0,120.0,10.979591836734699,43.0,36.0,24.21895408630371,3.0,1.0,1.0,1.0,24.21895408630371,36.0,10.979591836734699,23.037071228027344,36.0,10.979591836734699,17.0,0.0,1.0,0.0,1.0,2.0,1.0,54.12790869782423,0.0,0.906024351626579
155.0,290.0,142.87755102040816,214.0,191.8,120.0,22.877551020408163,94.0,71.80000000000001,44.398948669433594,3.0,1.0,1.0,1.0,44.398948669433594,71.80000000000001,22.877551020408163,44.196258544921875,71.80000000000001,22.877551020408163,18.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5546169849544859,1.0,0.9988648758848548
156.0,167.0,131.71428571428572,175.0,158.8,118.0,13.714285714285722,57.0,40.80000000000001,20.13715171813965,3.0,0.0,1.0,0.0,20.13715171813965,40.80000000000001,13.714285714285722,0.0,0.0,0.0,90.0,1.0,0.0,1.0,0.0,2.0,1.0,17.918942491118155,0.0,0.5953423789046726
164.0,184.0,130.9591836734694,180.0,158.2,120.0,10.959183673469397,60.0,38.19999999999999,21.840909957885742,3.0,0.0,1.0,0.0,21.840909957885742,38.19999999999999,10.959183673469397,0.0,0.0,0.0,91.0,0.0,1.0,0.0,1.0,2.0,1.0,12.877585177353696,0.0,0.6536057928834001
167.0,254.0,136.20408163265307,201.0,165.0,118.0,18.20408163265307,83.0,47.0,34.019508361816406,3.0,1.0,1.0,1.0,34.019508361816406,47.0,18.20408163265307,32.65718078613281,47.0,18.20408163265307,19.0,1.0,1.0,1.0,1.0,4.0,1.0,1.9907787421006882,1.0,0.9868642945229157
167.0,264.0,134.57142857142858,175.0,159.8,118.0,16.571428571428584,57.0,41.80000000000001,26.91036033630371,3.0,1.0,1.0,1.0,26.91036033630371,41.80000000000001,16.571428571428584,25.32563018798828,41.80000000000001,16.571428571428584,20.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0753861546153636,1.0,0.9634981905547626
169.0,200.0,185.30612244897958,255.0,245.40000000000003,119.0,66.30612244897958,136.0,126.40000000000003,102.37857818603516,3.0,1.0,1.0,1.0,100.64856719970703,126.40000000000003,66.30612244897958,102.37857818603516,126.40000000000003,66.30612244897958,21.0,1.0,1.0,1.0,1.0,4.0,1.0,0.9843271813782107,1.0,0.9999999899662527
171.0,141.0,156.91836734693877,236.0,204.0,121.0,35.918367346938766,115.0,83.0,64.89627838134766,3.0,1.0,1.0,1.0,63.654205322265625,83.0,35.918367346938766,64.89627838134766,83.0,35.918367346938766,22.0,1.0,1.0,1.0,1.0,4.0,1.0,1.38841636406376,1.0,0.9999706429869983
175.0,187.0,147.0408163265306,201.0,182.4,118.0,29.040816326530603,83.0,64.4,49.21649169921875,3.0,1.0,1.0,1.0,49.03383255004883,64.4,29.040816326530603,49.21649169921875,64.4,29.040816326530603,23.0,1.0,1.0,1.0,1.0,4.0,1.0,1.4806079832284955,1.0,0.9993679558332516
176.0,353.0,140.77551020408163,191.0,175.60000000000002,119.5,21.275510204081627,71.5,56.10000000000002,36.916568756103516,3.0,1.0,1.0,1.0,36.916568756103516,56.10000000000002,21.275510204081627,35.916412353515625,54.60000000000002,16.83673469387756,24.0,1.0,1.0,1.0,1.0,4.0,1.0,0.8188406438373883,1.0,0.9943947636225074
180.0,202.0,141.3469387755102,180.0,170.0,122.0,19.34693877551021,58.0,48.0,32.02638626098633,3.0,1.0,1.0,1.0,32.02638626098633,48.0,19.34693877551021,31.961593627929688,48.0,19.34693877551021,25.0,1.0,1.0,1.0,1.0,4.0,1.0,0.9390420650854846,1.0,0.9899367007199563
180.0,224.0,131.9795918367347,185.0,153.2,121.0,10.979591836734699,64.0,32.19999999999999,20.362680435180664,3.0,0.0,1.0,0.0,20.362680435180664,32.19999999999999,10.979591836734699,0.0,0.0,0.0,92.0,0.0,0.0,1.0,0.0,1.0,1.0,22.1495327264482,0.0,0.559580659021688
182.0,167.0,127.83673469387755,169.0,157.60000000000002,117.0,10.836734693877546,52.0,40.60000000000002,22.901365280151367,3.0,0.0,1.0,0.0,22.901365280151367,40.60000000000002,10.836734693877546,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4514489710844676,1.0,0.6094749213076216
184.0,305.0,130.3877551020408,176.0,158.4,119.5,10.887755102040813,56.5,38.900000000000006,22.23866844177246,3.0,1.0,1.0,1.0,22.23866844177246,38.900000000000006,10.887755102040813,20.440505981445312,38.900000000000006,10.887755102040813,26.0,1.0,1.0,1.0,1.0,4.0,1.0,21.433702433317478,0.0,0.9033334273128043
188.0,235.0,131.46938775510205,192.0,149.0,121.0,10.469387755102048,71.0,28.0,19.068178176879883,3.0,0.0,1.0,0.0,19.068178176879883,28.0,10.469387755102048,0.0,0.0,0.0,94.0,0.0,1.0,0.0,1.0,2.0,1.0,8.857702862480757,0.0,0.5853532178667524
188.0,257.0,145.24489795918367,182.0,177.0,124.0,21.244897959183675,58.0,53.0,37.440284729003906,3.0,1.0,1.0,1.0,37.221168518066406,53.0,21.244897959183675,37.440284729003906,53.0,21.244897959183675,27.0,1.0,1.0,1.0,1.0,4.0,1.0,0.7877182237323311,1.0,0.9960535927521341
189.0,284.0,133.73469387755102,173.0,158.4,122.0,11.734693877551024,51.0,36.400000000000006,21.05681610107422,3.0,1.0,1.0,1.0,21.05681610107422,36.400000000000006,11.734693877551024,20.176048278808594,35.400000000000006,11.081632653061234,29.0,1.0,0.0,1.0,0.0,2.0,1.0,0.635295206970751,1.0,0.8889351544755135
190.0,244.0,147.18367346938774,195.0,176.0,123.0,24.18367346938774,72.0,53.0,34.14997863769531,3.0,1.0,1.0,1.0,33.55376434326172,53.0,24.18367346938774,34.14997863769531,53.0,24.18367346938774,28.0,1.0,1.0,1.0,1.0,4.0,1.0,0.9481033698917088,1.0,0.9968980836741552
193.0,339.0,165.26530612244898,255.0,202.20000000000005,119.0,46.265306122448976,136.0,83.20000000000005,73.63795471191406,3.0,1.0,1.0,1.0,72.44869232177734,83.20000000000005,46.265306122448976,73.63795471191406,83.20000000000005,46.265306122448976,30.0,1.0,1.0,1.0,1.0,4.0,1.0,0.37054014627298315,1.0,0.9999958090666221
198.0,168.0,143.20408163265307,219.0,175.2,119.0,24.20408163265307,100.0,56.19999999999999,47.80493927001953,3.0,1.0,1.0,1.0,47.80493927001953,56.19999999999999,24.20408163265307,47.750022888183594,56.19999999999999,24.20408163265307,31.0,1.0,1.0,1.0,1.0,4.0,1.0,1.2280065146407044,1.0,0.9985590936551992
198.0,254.0,137.3673469387755,185.0,157.2,121.0,16.367346938775512,64.0,36.19999999999999,20.72391128540039,3.0,1.0,1.0,1.0,20.72391128540039,36.19999999999999,16.367346938775512,19.5899658203125,36.19999999999999,16.367346938775512,32.0,1.0,1.0,1.0,1.0,4.0,1.0,10.929798717268323,0.0,0.9539802475522975
198.0,279.0,142.9795918367347,185.0,164.60000000000002,124.0,18.9795918367347,61.0,40.60000000000002,27.278480529785156,3.0,1.0,1.0,1.0,26.919118881225586,40.60000000000002,18.9795918367347,27.278480529785156,40.60000000000002,18.9795918367347,33.0,1.0,1.0,1.0,1.0,4.0,1.0,0.4440720662234884,1.0,0.9852103566409519
203.0,246.0,140.30612244897958,184.0,168.2,124.5,15.806122448979579,59.5,43.69999999999999,28.667095184326172,3.0,1.0,1.0,1.0,28.667095184326172,43.69999999999999,15.806122448979579,28.333023071289062,43.69999999999999,15.806122448979579,34.0,1.0,1.0,1.0,1.0,4.0,1.0,2.356883535518877,1.0,0.9817142225770866
205.0,198.0,158.08163265306123,230.0,195.4,118.0,40.081632653061234,112.0,77.4,61.49385070800781,3.0,1.0,1.0,1.0,60.71855545043945,77.4,40.081632653061234,61.49385070800781,77.4,40.081632653061234,35.0,1.0,1.0,1.0,1.0,4.0,1.0,0.6774215821775846,1.0,0.999967190333042
207.0,303.0,132.77551020408163,181.0,157.2,121.0,11.775510204081627,60.0,36.19999999999999,26.963621139526367,3.0,1.0,1.0,1.0,26.963621139526367,36.19999999999999,11.775510204081627,26.00849151611328,36.19999999999999,11.775510204081627,36.0,1.0,1.0,1.0,1.0,4.0,1.0,1.42003521083106,1.0,0.9376331917349188
